ID;wwwID;nowwwID;UserID;Date;Hosting Type;Language;Adult Content;Other Problem;Web Spam;News/Editorial;Commercial;Educational/Research;Discussion;Personal/Leisure;Media;Database;Readability-Vis;Readability-Lang;Neutrality;Bias;Trustiness;Confidence;auto_lang
99040;99040;;12;19-APR-10 15:35:59;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
83831;83831;;14;14-APR-10 16:42:08;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
29643;;29643;8;20-APR-10 13:39:51;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
29643;;29643;14;04-MAY-10 13:16:00;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
97541;97541;89646;6;31-MAR-10 15:39:53;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;2;Sure;en
23627;23627;;6;22-APR-10 11:01:05;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
63117;63117;;14;27-APR-10 12:19:28;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
78229;78229;;12;21-APR-10 10:29:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
36602;43953;36602;8;14-APR-10 14:09:44;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
73680;73680;17011;14;14-APR-10 13:52:18;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
73680;73680;17011;12;01-APR-10 11:25:47;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
17011;73680;17011;6;14-APR-10 11:36:12;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
92795;92795;;8;15-APR-10 14:30:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
92795;92795;;14;16-APR-10 12:45:49;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
63155;63155;;8;01-APR-10 13:38:57;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
63155;63155;;12;21-APR-10 14:17:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
56890;14120;56890;12;21-APR-10 12:25:49;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
14120;14120;56890;8;06-APR-10 13:48:43;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
23137;23137;5484;8;19-APR-10 15:05:34;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
5484;23137;5484;12;05-MAY-10 10:56:37;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
97603;97603;50096;8;15-APR-10 14:30:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
8056;8056;60012;12;31-MAR-10 12:41:32;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
50096;97603;50096;13;09-APR-10 11:54:53;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
19993;148138;19993;8;18-MAR-10 13:34:08;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
19993;148138;19993;14;12-APR-10 15:33:28;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
67971;67971;;14;14-APR-10 16:48:40;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
37939;37939;40104;8;14-APR-10 11:25:40;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
84519;92474;84519;14;22-APR-10 13:05:59;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
13211;13211;65405;12;31-MAR-10 15:32:38;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
36634;173194;36634;6;31-MAR-10 11:54:56;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
37025;34122;37025;8;21-APR-10 15:23:42;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
34122;34122;37025;12;26-APR-10 09:39:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
44277;44277;17286;14;20-APR-10 10:59:54;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
67549;67549;100218;14;20-APR-10 14:51:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
79161;79161;72310;6;21-APR-10 09:16:46;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;1;2;3;2;3;Sure;en
72310;79161;72310;14;20-APR-10 14:13:34;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
54445;54445;;14;22-APR-10 12:04:53;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
43681;43681;75840;12;01-APR-10 14:10:09;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
43681;43681;75840;14;28-APR-10 12:02:56;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
69661;87425;69661;7;01-APR-10 11:37:43;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
85141;92884;85141;8;30-MAR-10 15:28:35;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
62769;62769;84664;12;19-APR-10 16:11:17;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
9450;9450;2637;12;08-APR-10 13:54:49;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
2637;9450;2637;14;22-APR-10 13:39:22;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
27939;27939;105950;14;13-APR-10 12:39:16;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
31059;;31059;8;18-MAR-10 13:32:15;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
31059;;31059;14;12-MAY-10 10:18:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
44887;52739;44887;14;13-APR-10 13:06:05;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
73159;73159;;8;19-APR-10 15:44:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
19147;19147;11992;8;06-APR-10 10:21:20;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
65194;43082;65194;14;22-APR-10 12:42:53;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
48962;48962;;8;21-APR-10 12:12:50;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
48962;48962;;14;20-APR-10 14:10:38;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
74714;72598;74714;8;15-APR-10 12:21:00;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
72598;72598;74714;6;21-APR-10 10:09:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
50920;58381;50920;6;22-APR-10 11:22:16;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
35239;32978;35239;8;15-APR-10 14:31:33;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
60370;157142;60370;14;22-APR-10 15:00:22;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
37713;37713;9846;8;21-APR-10 15:00:46;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
37713;37713;9846;14;20-APR-10 12:38:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
50682;159797;50682;8;24-MAR-10 10:44:49;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
95590;93111;95590;8;14-APR-10 15:40:28;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
95590;93111;95590;14;16-APR-10 12:43:53;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
70048;38033;70048;14;13-APR-10 16:14:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
38033;38033;70048;6;26-APR-10 11:27:58;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
8162;8162;30256;14;15-APR-10 12:39:27;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
154377;154377;5496;12;01-APR-10 14:10:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
154377;154377;5496;8;27-APR-10 13:28:36;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
68187;68187;;6;19-APR-10 10:22:44;;en;;;Spam;;;;;;;;;;;;;;en
95396;93023;95396;14;24-MAR-10 10:36:04;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
82464;82464;74641;8;16-APR-10 15:44:42;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
60472;68095;60472;8;15-APR-10 14:40:47;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
83879;83879;138062;8;15-APR-10 13:09:42;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
80362;18412;80362;7;18-MAR-10 14:25:04;;;;;Spam;;;;;;;;;;;;;;en
66268;3926;66268;12;06-APR-10 13:40:44;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;Database;2;2;3;;3;Sure;en
59981;97592;59981;14;20-APR-10 16:11:39;;en;;;Spam;;;;;;;;;;;;;;en
39922;47861;39922;8;21-APR-10 14:22:40;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
66268;3926;66268;14;04-MAY-10 13:17:00;;en;;;Spam;;;;;;;;;;;;;;en
20154;150234;20154;6;20-APR-10 17:53:55;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
20154;150234;20154;12;01-APR-10 10:31:36;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
40572;;40572;6;14-APR-10 15:27:26;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
82899;82899;;12;21-APR-10 14:55:29;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
50755;160216;50755;14;12-APR-10 12:56:55;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
90069;97846;90069;8;09-APR-10 15:50:40;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
90069;97846;90069;14;13-APR-10 12:57:43;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;Database;2;2;3;2;3;Unsure;en
2211;98772;2211;14;30-APR-10 09:10:15;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
58262;58262;114040;7;01-APR-10 14:07:19;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;2;2;3;Sure;en
58262;58262;114040;12;12-MAY-10 10:41:50;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
84380;72401;84380;6;14-APR-10 13:45:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
85178;23294;85178;14;13-APR-10 13:02:00;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
68082;68082;112696;14;20-APR-10 14:18:46;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;Database;2;2;3;2;3;Sure;en
67949;67949;60278;8;19-APR-10 15:25:06;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
67949;67949;60278;14;22-APR-10 14:34:38;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
76783;93918;76783;6;13-APR-10 14:00:36;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
13675;13675;6425;14;16-APR-10 09:39:25;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
6425;13675;6425;8;27-APR-10 12:04:14;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
33104;33104;5647;8;01-APR-10 11:33:13;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
97389;97389;;6;15-APR-10 10:53:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
97389;97389;;14;14-APR-10 13:08:16;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
23854;23854;26471;14;22-APR-10 16:12:22;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
58712;58712;61319;12;21-APR-10 12:27:43;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
60179;58002;60179;6;13-APR-10 10:54:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
58002;58002;60179;6;20-APR-10 17:54:56;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
64940;;64940;13;04-MAY-10 16:58:10;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
8067;8067;30132;14;20-APR-10 11:38:02;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
79801;87665;79801;8;16-APR-10 16:00:41;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
29732;87369;29732;8;06-APR-10 14:07:20;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
29732;87369;29732;12;19-APR-10 16:02:43;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
70024;18080;70024;8;21-APR-10 14:21:07;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
18080;18080;70024;8;21-APR-10 11:24:55;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
70024;18080;70024;14;28-APR-10 15:06:34;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
34806;32683;34806;8;22-APR-10 12:43:58;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
63151;63151;35580;7;31-MAR-10 11:09:28;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;2;2;3;Sure;en
38854;38854;127068;14;20-APR-10 16:21:59;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
35580;63151;35580;6;26-APR-10 18:33:58;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
80286;;80286;12;31-MAR-10 16:30:59;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;en
79119;79119;82166;8;22-APR-10 11:29:39;HTNormal;en;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;en
